filename,B_mean,B_std,B_hist_0,B_hist_1,B_hist_2,B_hist_3,B_hist_4,B_hist_5,B_hist_6,B_hist_7,G_mean,G_std,G_hist_0,G_hist_1,G_hist_2,G_hist_3,G_hist_4,G_hist_5,G_hist_6,G_hist_7,R_mean,R_std,R_hist_0,R_hist_1,R_hist_2,R_hist_3,R_hist_4,R_hist_5,R_hist_6,R_hist_7,H_mean,H_std,H_hist_0,H_hist_1,H_hist_2,H_hist_3,H_hist_4,H_hist_5,H_hist_6,H_hist_7,S_mean,S_std,S_hist_0,S_hist_1,S_hist_2,S_hist_3,S_hist_4,S_hist_5,S_hist_6,S_hist_7,V_mean,V_std,V_hist_0,V_hist_1,V_hist_2,V_hist_3,V_hist_4,V_hist_5,V_hist_6,V_hist_7,area,perimeter,aspect_ratio,extent,solidity,equivalent_diameter,eccentricity,bbox_area,hu1,hu2,hu3,hu4,hu5,hu6,hu7,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_ASM,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,img_width,img_height,mask_pixel_count,label
dataset\halfmoon\hm5.png,253.90073724243274,9.091028502431817,0.0,7.793260010657832e-06,0.00011689890379784629,0.0008182923193089664,0.0019171420717611909,0.003756351536139846,0.0060709500685334206,0.9873125553131104,253.91757068487172,9.198623753457998,0.0,3.117304004263133e-05,0.0002493843203410506,0.0007559462683275342,0.0018470026552677155,0.004036908969283104,0.005322796758264303,0.9877567887306213,253.78843636023566,10.132435982421345,1.5586520021315664e-05,0.0001246921601705253,0.0002649708476383239,0.0008884316775947809,0.0026185354217886925,0.004192774184048176,0.005229277536273003,0.9866657257080078,1.956903270052059,13.846224330168203,0.9782957434654236,0.0077776736579835415,0.005993017461150885,0.004496711306273937,0.002018454484641552,0.0014183734310790896,0.0,0.0,0.4104476448767106,4.256849069864992,0.99611896276474,0.0030549580696970224,0.0004909753915853798,0.00017924499115906656,9.35191274038516e-05,3.896630369126797e-05,2.33797818509629e-05,0.0,254.01935066554444,8.296295831268031,0.0,0.0,3.117304004263133e-05,0.0006390473572537303,0.0013949936255812645,0.0036862122360616922,0.005922877695411444,0.9883257150650024,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.545583823860889,186300.0,2.9076381361251675,7.329922066789393,11.83145869025455,10.889157286832981,22.254621594811937,14.555561063983927,23.064245584166947,7.407386184153142,0.963519331233523,0.7882293011544794,0.6684180495284604,0.9912541508331264,0.44678440174355066,8.572586427257707e-05,0.0004052495401976371,0.00020262477009881855,0.006335920695782288,0.017589388696655134,0.025374855824682813,0.0013716138283612332,0.00369400542410923,0.9442781882228249,0.0006624271330153683,460,405,128316,halfmoon
dataset\halfmoon\hm6.png,253.4281170127423,10.343416049390711,0.0,9.328184205514845e-06,0.00026118915411643684,0.0005596910486929119,0.001986903138458729,0.006184586323797703,0.010727412067353725,0.9802708625793457,253.02586705471913,12.877055564621125,0.0,5.5969103414099663e-05,0.0006343165296129882,0.001567134982906282,0.0038618682883679867,0.007593141868710518,0.008591257967054844,0.9776962995529175,252.94669875562022,13.42146141607728,0.0,9.328184387413785e-05,0.0007555829361081123,0.0021174978464841843,0.0037779146805405617,0.007080091629177332,0.00888975989073515,0.9772858619689941,3.569784145818175,19.96869680571265,0.9667543768882751,0.005634223110973835,0.005662207957357168,0.012900878675282001,0.007415906526148319,0.0016324322205036879,0.0,0.0,0.9743101807802094,8.343197041246741,0.9906718134880066,0.0053357211872935295,0.001259304815903306,0.001277961186133325,0.0012126639485359192,0.00024253278388641775,0.0,0.0,253.5701199604485,9.527561090351464,0.0,9.328184205514845e-06,0.0001865636877482757,0.00047573738265782595,0.001380571280606091,0.005158485844731331,0.01126844622194767,0.9815208911895752,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.542358868077001,186300.0,2.7928493003698542,7.112431697949556,10.889315665982835,10.19541410276517,20.888790234731424,13.900987711902562,20.88779886671238,6.815425069969133,1.0936609746214392,0.7307240434076886,0.5505991015261736,0.9924865139603077,0.30316154997032835,0.0001305945784593571,0.0006249883397697804,0.0003358146303240611,0.007275983657021324,0.028301710788977818,0.03073636685882726,0.0011660230219585456,0.004057760116415739,0.9266898005634223,0.0006809574448237906,460,405,107202,halfmoon
dataset\halfmoon\hm7.png,248.90653205340396,14.99182433159526,0.0,0.0,0.0,0.0002979146083816886,0.0024274522438645363,0.011243517510592937,0.06141454353928566,0.9246165752410889,247.16948030453491,17.827712993370966,0.0,0.0,0.0,0.0006730663008056581,0.003519805846735835,0.017510758712887764,0.09027915447950363,0.8880172371864319,244.36583912611718,22.355909638690687,0.0,0.0,0.000110338740341831,0.0020081650000065565,0.006156901828944683,0.033344365656375885,0.11776454001665115,0.8406156897544861,24.039556438265475,43.16737773095988,0.7625399827957153,2.206774843216408e-05,0.040924638509750366,0.19651329517364502,0.0,0.0,0.0,0.0,5.153536356614808,10.350544945277708,0.9724704623222351,0.02709919400513172,0.00043032108806073666,0.0,0.0,0.0,0.0,0.0,248.9164846077458,14.980137966982529,0.0,0.0,0.0,0.0002979146083816886,0.0024274522438645363,0.011177314445376396,0.06139247491955757,0.9247048497200012,146260.0,1534.0,1.1601123595505618,0.9947765051554806,1.0,431.53680701993994,0.5602222657404714,147028.0,2.8584545395612966,7.177260552123786,11.233543244107763,10.258260632503164,21.162655854113275,14.002256380729506,-21.14698205741563,9.062857599698878,1.3458268263036812,0.6776009574133809,0.46537859033193435,0.9625944019446449,0.21658194053551183,0.008429879730773474,0.017234911177314356,0.011993821030563831,0.03744896833278164,0.05610724925521351,0.0645591967339733,0.019651329581816177,0.026679907315458457,0.7332891978373607,0.024605539004744565,413,356,90630,halfmoon
dataset\halfmoon\hm8.png,251.24990427304434,21.607377829758963,0.0,0.0007451178971678019,0.005267569795250893,0.005112336948513985,0.01121816411614418,0.004656987264752388,0.004450009670108557,0.9685497879981995,251.52403522751968,19.82213686921851,0.0,7.244201697176322e-05,0.0017386084655299783,0.007254550699144602,0.012242701835930347,0.005360709503293037,0.0046466379426419735,0.9686843752861023,252.0194869035176,16.691084740838015,0.0,0.0,5.174430043553002e-05,0.0019559345673769712,0.013701890595257282,0.010338511317968369,0.00527791865170002,0.9686740040779114,1.955634436866779,13.813446234218654,0.981682538986206,0.0031977978069335222,0.009500253945589066,0.002369889058172703,0.000807211094070226,0.002442331053316593,0.0,0.0,1.5196162642684907,11.889837853612372,0.98600834608078,0.005753966048359871,0.0020180277060717344,0.002390586771070957,0.003083960385993123,0.0007451178971678019,0.0,0.0,252.14405613221703,16.041940297856886,0.0,0.0,0.0,0.0012108166702091694,0.012905028648674488,0.011363048106431961,0.005453849211335182,0.9690672755241394,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.5701791526769637,186300.0,2.7354993871026814,6.894928989918071,10.666172889376144,9.78167474146787,20.139288600201034,13.601724252930303,20.174352458531352,7.5667746986608755,0.8372332689039688,0.7850337538182597,0.4979362628672686,0.9924893920600382,0.2479452275072419,0.0004553498432147699,0.0007761645054797214,0.0011073280278177358,0.012056421985118339,0.017820737045814404,0.0337993769986236,0.0026286104585579897,0.007947924536112348,0.922238665411005,0.0011694211882561135,460,405,96629,halfmoon
dataset\halfmoon\hm9.png,248.25210961867577,25.022375276550225,2.2226009605219588e-05,0.00027412077179178596,0.0025115390308201313,0.008208805695176125,0.01735110394656658,0.023841097950935364,0.021551819518208504,0.9262393116950989,244.82888936633648,35.724189028504675,0.00034820748260244727,0.003533935407176614,0.013861620798707008,0.020366432145237923,0.019877459853887558,0.016254620626568794,0.008727412670850754,0.9170303344726562,243.11546411610868,41.194728233502545,0.0022892788983881474,0.010505493730306625,0.018595760688185692,0.01878838613629341,0.018477221950888634,0.009764626622200012,0.006615941878408194,0.9149633049964905,9.174755699119109,29.906694072983402,0.9122665524482727,0.004711913876235485,0.009312697686254978,0.07291612774133682,0.0007038236362859607,8.890403842087835e-05,0.0,0.0,7.737073723671441,29.559272565731824,0.9245723485946655,0.021870393306016922,0.02093690074980259,0.008268075063824654,0.0130540756508708,0.008912629447877407,0.002052201423794031,0.000333390140440315,248.3383020810953,24.68700219081346,1.4817339433648158e-05,7.408669625874609e-05,0.0022003748454153538,0.008238440379500389,0.01740296557545662,0.023789238184690475,0.02171481028199196,0.9265652894973755,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.4949031243674939,186300.0,2.950653871632805,7.6118162906850575,11.50625271667945,10.79010054969275,22.02124489435657,14.607618615197818,-22.187364396642543,22.726542554495126,1.7199183219427967,0.7546819692535021,0.6562987268074213,0.9782240653549695,0.43072948682679496,0.007030827474310438,0.00828289264096846,0.004526697140994392,0.011853871400312646,0.020077494684279544,0.026285959830193294,0.004778591908251036,0.011401942553175726,0.8920705009001534,0.013691221467361106,460,405,134977,halfmoon
dataset\plakat\pk1.png,251.13924228480707,20.238906199315533,0.0007165487622842193,0.0008429985609836876,0.0022901459597051144,0.004144742619246244,0.007629137020558119,0.011050306260585785,0.01221645437180996,0.9611096382141113,249.06649151030214,27.782582997579123,0.001278547802940011,0.002072371309623122,0.006617538630962372,0.010263507254421711,0.011935454793274403,0.011394530534744263,0.005676190368831158,0.9507618546485901,242.88292857694822,52.80131130445903,0.0448615737259388,0.0025500706396996975,0.0006533238920383155,0.000477699184557423,0.0006392739014700055,0.0007446487434208393,0.0014190475922077894,0.9486543536186218,5.2029378499322085,21.913375091936643,0.9467225074768066,0.00030207447707653046,0.012616878375411034,0.0402391292154789,9.132484410656616e-05,2.8099952032789588e-05,0.0,0.0,11.749692656780168,51.858385534760856,0.9501717686653137,0.0009483733447268605,0.0005057991365902126,0.0005057991365902126,0.0005409240839071572,0.0011450729798525572,0.0040955678559839725,0.04208670184016228,251.16216482026567,20.172343413266923,0.0006743988487869501,0.0008429985609836876,0.002297170925885439,0.004144742619246244,0.007629137020558119,0.01104328129440546,0.012097029015421867,0.9612712264060974,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.44733687444014086,186300.0,2.989181680081321,7.886316357596244,12.022497172765904,11.20770153173911,-23.55307173571417,-15.151295137427695,-22.830454088869544,20.69693189728164,1.287785913179426,0.8197121647569171,0.7193618606842759,0.980710942322439,0.5174827877305701,0.002578170552655797,0.0034914189773022643,0.003477369001538472,0.01239910361154627,0.01262390322376694,0.024208108241013285,0.00392696822597981,0.007214662554707093,0.9247061798818397,0.005374115729650367,460,405,142349,plakat
dataset\plakat\pk10.png,247.69888802264987,29.938427040207802,0.0013868942623957992,0.0030363956466317177,0.006770341657102108,0.011210044845938683,0.013458618894219398,0.018111690878868103,0.01039760373532772,0.9356284141540527,248.30285995650567,28.265809818662802,0.0010258093243464828,0.002273193560540676,0.005982520058751106,0.009979073889553547,0.014476221986114979,0.01422182098031044,0.012703623622655869,0.9393377304077148,252.11462804152475,15.245559095656308,0.00032825898961164057,0.0007632021442987025,0.0009929834632202983,0.0015510238008573651,0.002831233898177743,0.007032949011772871,0.01917853206396103,0.9673218131065369,5.120610561733208,27.17862507641755,0.9668048024177551,0.006376430857926607,0.0008534733788110316,0.0012227647239342332,0.002273193560540676,0.022469328716397285,0.0,0.0,5.838357063723278,25.177353943715133,0.9406507611274719,0.016339091584086418,0.016700176522135735,0.012785688042640686,0.008280333131551743,0.0033564481418579817,0.0009929834632202983,0.0008945057634264231,252.2033892741373,14.883581487976429,0.00027081367443315685,0.000730376283172518,0.0010258093243464828,0.0013294488890096545,0.0028148209676146507,0.00658979918807745,0.01913749985396862,0.968101441860199,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.48507229014136233,186300.0,2.8758428935156926,7.5018040923991505,11.435363877722331,10.423761410149513,21.542852252622566,14.349698482588817,21.470779043708937,15.640240668259864,1.291476040588994,0.7760320615061502,0.6033045757475953,0.9828976523774556,0.3639796300017475,0.00033646547125682164,0.004185302203438513,0.0005744532436092076,0.01620778794468836,0.017594682204259162,0.03832423782364285,0.009027122399573264,0.007377620942923967,0.9015305075704731,0.00484182019613475,460,405,121855,plakat
dataset\plakat\pk2.png,252.50151681301176,18.45147182617255,8.004290066310205e-06,0.0007604075944982469,0.0039060937706381083,0.006419440731406212,0.003329784842208028,0.0025533686857670546,0.002129141241312027,0.9808937311172485,252.31435249293622,19.771236047037295,8.004290066310205e-06,0.0010405577486380935,0.006691586691886187,0.004794569686055183,0.00261740293353796,0.0019690555054694414,0.002105128252878785,0.9807736873626709,252.6571042078554,17.302002371824443,8.004290066310205e-06,0.0004482402582652867,0.0029936046339571476,0.0048025744035840034,0.005603003315627575,0.0030496346298605204,0.0021851712372153997,0.9809097647666931,2.6697109650772815,19.586675611748873,0.9812779426574707,0.0001921029615914449,0.0006883689784444869,0.007427981588989496,0.002817510161548853,0.007596071343868971,0.0,0.0,0.9384069861445735,8.198093450106507,0.9879215359687805,0.006211329251527786,0.003818046534433961,0.0015448280610144138,0.0004962660023011267,8.004290066310205e-06,0.0,0.0,252.7838281318787,16.368287275547456,8.004290066310205e-06,0.0002721458731684834,0.0018249781569465995,0.004866608418524265,0.006195320747792721,0.0035378963220864534,0.0022652142215520144,0.9810298085212708,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.2910912646971848,186300.0,2.9061584042708795,8.520658258426137,13.485116682368497,10.957626710156294,-23.50513818344809,-15.667859986013937,23.233704105357432,12.094061467550256,0.8552367427660501,0.8290596840975998,0.6516295112085825,0.9893916247839135,0.4246236295514079,0.0003922102246804287,0.0010805791904460792,0.000832446191158461,0.007972273138402184,0.008700663555665837,0.0259339005707059,0.0019050210913049395,0.005795106176910824,0.9449865127708452,0.0024012870898801756,460,405,124933,plakat
dataset\plakat\pk3.png,251.2910610109526,23.094796492148223,0.0012571041006594896,0.004110053181648254,0.004418683238327503,0.0038465880788862705,0.0034024615306407213,0.0038465880788862705,0.007813617587089539,0.9713048934936523,250.81091497609998,25.286634486394142,0.0028830592054873705,0.005081109702587128,0.0035454854369163513,0.003696036757901311,0.0031013586558401585,0.0048477547243237495,0.00873950868844986,0.968105673789978,249.37544506755995,30.21323870434053,0.006518875248730183,0.004298242274671793,0.0044939592480659485,0.003778839949518442,0.006541457958519459,0.009928864426910877,0.005442433059215546,0.9589973092079163,4.220535210207385,20.009717233638195,0.9566863775253296,0.0005570401553995907,0.020015807822346687,0.021325604990124702,0.0010990251321345568,0.0003161579370498657,0.0,0.0,3.8010689149008243,21.78116500545366,0.961775004863739,0.012488238513469696,0.012744175270199776,0.004343407694250345,0.0026195943355560303,0.0021001920104026794,0.0018969476222991943,0.002032443881034851,251.32587602092664,22.90055437927051,0.001046332181431353,0.00414016330614686,0.004471376538276672,0.00387669843621552,0.003455154597759247,0.0038315330166369677,0.007655538618564606,0.9715232253074646,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.413662464424314,186300.0,2.940829359515656,7.939446278841791,12.227112792697788,10.81029681047242,-22.748024367474642,15.061283357546827,-22.363068325339334,44.16315114194693,2.037151188187727,0.7785580595901708,0.6778918324616522,0.9523827729674575,0.4595389206789562,0.002770145658474162,0.0031766344235763483,0.0017915615943392676,0.009718092513831909,0.010500959765139825,0.024871090368474538,0.0023184914750272873,0.007256577214046445,0.9317625804509014,0.005833866536188791,460,405,132845,plakat
dataset\plakat\pk4.png,252.07219077137165,15.520715493268405,0.0006704829283989966,0.0007653625798411667,0.0012334355851635337,0.0016256048111245036,0.002555425511673093,0.005167779047042131,0.014029539190232754,0.9739523530006409,250.40327018564787,18.771514135386973,0.0006957841687835753,0.0011132546933367848,0.0011765077942982316,0.0015813276404514909,0.003542174119502306,0.013074417598545551,0.040051866322755814,0.9387646913528442,244.0793889749834,38.658137310392355,0.0010057244217023253,0.0041051264852285385,0.019874125719070435,0.025978051126003265,0.014390082098543644,0.0067174797877669334,0.006647901609539986,0.9212815165519714,8.470520889338689,27.916928493349083,0.914064347743988,0.002125304425135255,0.03167715668678284,0.048122964799404144,0.0012587368255481124,0.002751510124653578,0.0,0.0,9.738707739017679,35.62452026466264,0.9265820980072021,0.0058951894752681255,0.007185553200542927,0.016749422997236252,0.0268888957798481,0.01470634713768959,0.0014484961284324527,0.0005439767264761031,252.38209937063158,13.526780196346573,0.00015180745685938746,0.0004996995558030903,0.0009993991116061807,0.0016698819817975163,0.001967171672731638,0.004231632687151432,0.014643094502389431,0.9758372902870178,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.4583246049762588,186300.0,3.0587243271904425,7.97843220945392,13.044584950795882,11.790689391902566,24.412157762846974,15.86644849918579,24.31606956628099,9.583194784633303,0.9460643588549354,0.8387213924760722,0.7683052639258064,0.9824799413259314,0.5902941777114924,0.0018722919763433379,0.004889465194977703,0.0046617540086656755,0.01721117049875075,0.033701255574180085,0.03706632088301338,0.007299408583446662,0.008494892311584807,0.8793953002941269,0.005408140674910655,460,405,158095,plakat
dataset\plakat\pk5.png,248.2316580568176,24.384238505187444,0.0022309019695967436,0.002557014115154743,0.0024754859041422606,0.003379705362021923,0.005380847025662661,0.012436723336577415,0.04326171055436134,0.9282776117324829,246.17123099842132,26.76176180688757,0.0018973784754052758,0.002972065471112728,0.0026830118149518967,0.0037206406705081463,0.007307871710509062,0.02416934072971344,0.07080334424972534,0.8864463567733765,243.45592671375525,29.87308134788875,0.00047434461885131896,0.0006744587444700301,0.002675600117072463,0.007700688671320677,0.019136840477585793,0.05746981501579285,0.05961177870631218,0.8522564768791199,15.25089124908281,37.26157576114698,0.8560364246368408,0.0023717230651527643,0.012881421484053135,0.12128399312496185,0.0029424189124256372,0.004484039265662432,0.0,0.0,7.3507926743401795,20.94645360851915,0.8877359628677368,0.08797610551118851,0.01860320381820202,0.0014675037236884236,0.0011043335543945432,0.001297036069445312,0.0012006848119199276,0.0006151656853035092,248.77524958680135,20.941107097956216,0.00023717230942565948,0.0004372864495962858,0.002186432247981429,0.005343788769096136,0.005914484616369009,0.013103770092129707,0.043802760541439056,0.9289743304252625,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.5240077870255793,186300.0,2.967473981841502,7.531384561193599,11.358397123377083,10.795634221547346,21.88176979508654,14.5632481365284,22.5655759794754,39.45014988790476,2.4218140040859857,0.6957049901255177,0.6035892650648177,0.9531952160914868,0.3643220391551833,0.01111004054164227,0.013933873394454614,0.010391111967566686,0.024843799796921206,0.029416778458824663,0.039259429452354305,0.013422470594338994,0.020463523639409145,0.8156948778192006,0.021464094335287533,460,405,134923,plakat
dataset\plakat\pk6.png,242.04163665869655,42.51263877277509,0.005435043480247259,0.010908497497439384,0.014221376739442348,0.018513716757297516,0.019137883558869362,0.01889781840145588,0.010485985316336155,0.9023996591567993,244.28880630695514,36.697922199340596,0.0014787927502766252,0.008258193731307983,0.010437971912324429,0.014941568486392498,0.01866735890507698,0.018801793456077576,0.018676960840821266,0.9087373614311218,247.2432518076801,28.505460665493942,9.602550562703982e-06,0.00084502442041412,0.007441976573318243,0.012320072390139103,0.015460106544196606,0.018388884142041206,0.02084713615477085,0.9246872067451477,2.3336790251490798,10.376491384395658,0.9852889180183411,0.005319812800735235,0.007806873414665461,0.001104293274693191,9.602550562703982e-06,0.0004705249739345163,0.0,0.0,8.607140456505247,29.664747550590917,0.9119254350662231,0.019377946853637695,0.03237979859113693,0.018945831805467606,0.009909831918776035,0.004868492949754,0.002006933093070984,0.0005857555661350489,247.41494540950077,27.91672792653685,9.602550562703982e-06,0.0006241657538339496,0.006635362282395363,0.011935969814658165,0.01576738804578781,0.018552128225564957,0.021164020523428917,0.9253113865852356,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.49226871137910794,186300.0,2.805855349639753,7.33277719730784,12.528954918218176,10.335484882593336,-21.792106290000543,14.04214006834719,-22.254460129025052,27.86102896843019,2.0677990365143084,0.6820616366753725,0.495681712737374,0.9763438063415787,0.24570324803572632,0.007413168937669845,0.00765323269860475,0.006635362352240755,0.022614006280067985,0.023670286828181564,0.037805241072028734,0.006913836314925244,0.014259787399533316,0.8578726509760992,0.015162427140648556,460,405,104139,plakat
dataset\plakat\pk7.png,251.94079055723304,20.045299224644754,0.0004940982908010483,0.0019832556135952473,0.0029440021608024836,0.004433159716427326,0.005510568153113127,0.005400768481194973,0.006018391344696283,0.9732157588005066,250.58646033488884,26.855118891812594,0.0024155916180461645,0.004254735074937344,0.005531155504286289,0.007480098865926266,0.006601701956242323,0.0013999451184645295,0.0006382102728821337,0.9716785550117493,250.3427944002196,28.25676537674008,0.0032459511421620846,0.004659621044993401,0.006786988582462072,0.008090859279036522,0.0037125993985682726,0.0009813340147957206,0.000775459804572165,0.9717471599578857,3.500432335986824,20.477855043050035,0.9709579944610596,0.00010293714149156585,0.00032253636163659394,0.024032391607761383,0.0018185561057180166,0.0027655777521431446,0.0,0.0,3.275288223991216,21.69720122794862,0.9746637344360352,0.0027861653361469507,0.00404199818149209,0.006807576399296522,0.005888004321604967,0.002744990400969982,0.0015783695271238685,0.001489157322794199,252.04757754597858,19.255085340049934,0.00023332418641075492,0.0014685698552057147,0.00283420248888433,0.004645896144211292,0.005757617298513651,0.005634092725813389,0.006141915917396545,0.9732843637466431,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.41537773539123435,186300.0,2.999930465408435,8.049784468751117,12.98219837943969,11.81070802852574,-24.371791991949536,16.11438891925797,-24.34442232986448,18.56287690202898,1.1133962811431597,0.8448409344432125,0.7550206228148625,0.9813857003146099,0.570057611709795,0.000953884161405435,0.0014273950041174856,0.001667581663464178,0.009127093055174307,0.00840653307713423,0.022508921218775735,0.0021754048860828986,0.004824320614877848,0.946630524293165,0.0022783420258029098,460,405,145720,plakat
dataset\plakat\pk8.png,241.09459470764907,42.89666708066313,0.005529946181923151,0.009637666866183281,0.01502539124339819,0.02075612172484398,0.019618341699242592,0.019693635404109955,0.01853075809776783,0.8912081122398376,242.86058846659026,38.86772021804189,0.0028193523176014423,0.007194786332547665,0.012866955250501633,0.017384611070156097,0.021224619820713997,0.020220695063471794,0.019082915037870407,0.8992060422897339,241.71998895683964,41.789216596001594,0.00544628594070673,0.009169169701635838,0.014121859334409237,0.01661493629217148,0.020906710997223854,0.021525796502828598,0.01731768250465393,0.8948975801467896,6.9966117576193625,22.448399925707054,0.9201797246932983,0.027030644938349724,0.04452401399612427,0.005044716410338879,0.00022588283172808588,0.0029950388707220554,0.0,0.0,9.075411399553253,29.927468384595926,0.9027783870697021,0.0353715755045414,0.03039378859102726,0.015184345655143261,0.007495963480323553,0.004241577349603176,0.0022002661135047674,0.00233412254601717,244.1449916757996,35.482853909727446,0.0009369954350404441,0.004877395927906036,0.01157858595252037,0.015627745538949966,0.020279258489608765,0.02206958830356598,0.020563703030347824,0.9040667414665222,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.4726612842090795,186300.0,2.8977530328234677,7.596481010388168,10.890654672031776,10.422412627849114,22.450080210990986,-14.223299066851885,21.07933971898505,38.49286475063431,2.2023835125547593,0.7525015856647581,0.554199887379327,0.9705294135194299,0.3071401860740652,0.009445248512938067,0.01152002409416804,0.00710275995348487,0.019936250847060594,0.03000895165270934,0.03592373526532866,0.00846642293630941,0.015836895868017502,0.843003070333219,0.01875664053676452,460,405,119531,plakat
dataset\plakat\pk9.png,248.88234490297896,24.006681867498123,0.002229869132861495,0.0023540956899523735,0.0018571889959275723,0.0023540956899523735,0.005559144541621208,0.018106039613485336,0.04226192086935043,0.9252776503562927,249.5433613257472,22.609857839797343,0.0020807969849556684,0.002329250331968069,0.001788864261470735,0.0020683743059635162,0.004186439327895641,0.013553131371736526,0.037323907017707825,0.9366692304611206,250.44585579765956,20.498781940063846,0.001571467611938715,0.002217446453869343,0.0016460035694763064,0.0019814157858490944,0.00304976524785161,0.008776615373790264,0.02926780842244625,0.9514894485473633,2.7781249223583195,14.48456891716627,0.981931209564209,0.0042733983136713505,0.0058821337297558784,0.004565330687910318,0.00030435537337325513,0.0030435537919402122,0.0,0.0,2.56229968446421,11.725419664589655,0.9797013401985168,0.01558423787355423,0.0018012869404628873,0.001080772140994668,0.0007143034599721432,0.00044721606536768377,0.0002484533761162311,0.0004223707364872098,250.53825560883502,20.08186544949406,0.0009627568651922047,0.0026460285298526287,0.001683271606452763,0.0019876270089298487,0.0030249198898673058,0.008764192461967468,0.028050385415554047,0.9528807997703552,185436.0,1726.0,1.1358024691358024,0.9953623188405797,1.0,485.9058017944524,0.47647990964787895,186300.0,3.0720075585364834,7.929237995520155,13.279215486758808,11.9087447173146,25.052354334297767,16.62997969141486,-24.520729074097204,22.681409207910388,1.2926154671084893,0.8445695239557379,0.7766017663202276,0.9654457364608126,0.6031111769038097,0.005273422942184899,0.007652364033889041,0.006143009764217744,0.014869934656761659,0.02195706725632935,0.028373375736043132,0.007851126736067977,0.010031305125593182,0.8866431464135754,0.011205247335337523,460,405,160996,plakat
